country,continent,year,lifeExp,pop,gdpPercap
Somalia,Africa,1952,32.978,2526994.0,1135.749842
Somalia,Africa,1957,34.977,2780415.0,1258.1474130000001
Somalia,Africa,1962,36.981,3080153.0,1369.488336
Somalia,Africa,1967,38.977,3428839.0,1284.7331800000002
Somalia,Africa,1972,40.973,3840161.0,1254.576127
Somalia,Africa,1977,41.974,4353666.0,1450.9925130000001
Somalia,Africa,1982,42.955,5828892.0,1176.807031
Somalia,Africa,1987,44.501000000000005,6921858.0,1093.244963
Somalia,Africa,1992,39.658,6099799.0,926.9602964
Somalia,Africa,1997,43.795,6633514.0,930.5964284
Somalia,Africa,2002,45.93600000000001,7753310.0,882.0818218000001
Somalia,Africa,2007,48.159,9118773.0,926.1410683
South Africa,Africa,1952,45.00899999999999,14264935.0,4725.295531000001
South Africa,Africa,1957,47.985,16151549.0,5487.104219
South Africa,Africa,1962,49.951,18356657.0,5768.729717
South Africa,Africa,1967,51.927,20997321.0,7114.477970999999
South Africa,Africa,1972,53.696000000000005,23935810.0,7765.962636
South Africa,Africa,1977,55.527,27129932.0,8028.651439
South Africa,Africa,1982,58.161,31140029.0,8568.266228
South Africa,Africa,1987,60.833999999999996,35933379.0,7825.823398
South Africa,Africa,1992,61.888000000000005,39964159.0,7225.0692579999995
South Africa,Africa,1997,60.236000000000004,42835005.0,7479.188244
South Africa,Africa,2002,53.365,44433622.0,7710.946444
South Africa,Africa,2007,49.339,43997828.0,9269.657808
Spain,Europe,1952,64.94,28549870.0,3834.0347420000003
Spain,Europe,1957,66.66,29841614.0,4564.80241
Spain,Europe,1962,69.69,31158061.0,5693.843879
Spain,Europe,1967,71.44,32850275.0,7993.512294
Spain,Europe,1972,73.06,34513161.0,10638.75131
Spain,Europe,1977,74.39,36439000.0,13236.92117
Spain,Europe,1982,76.3,37983310.0,13926.169969999999
Spain,Europe,1987,76.9,38880702.0,15764.98313
Spain,Europe,1992,77.57,39549438.0,18603.06452
Spain,Europe,1997,78.77,39855442.0,20445.29896
Spain,Europe,2002,79.78,40152517.0,24835.47166
Spain,Europe,2007,80.941,40448191.0,28821.0637
Sri Lanka,Asia,1952,57.593,7982342.0,1083.53203
Sri Lanka,Asia,1957,61.456,9128546.0,1072.546602
Sri Lanka,Asia,1962,62.192,10421936.0,1074.4719599999999
Sri Lanka,Asia,1967,64.266,11737396.0,1135.514326
Sri Lanka,Asia,1972,65.042,13016733.0,1213.39553
Sri Lanka,Asia,1977,65.949,14116836.0,1348.775651
Sri Lanka,Asia,1982,68.757,15410151.0,1648.0797890000001
Sri Lanka,Asia,1987,69.01100000000001,16495304.0,1876.766827
Sri Lanka,Asia,1992,70.37899999999999,17587060.0,2153.7392219999997
Sri Lanka,Asia,1997,70.457,18698655.0,2664.477257
Sri Lanka,Asia,2002,70.815,19576783.0,3015.3788329999998
Sri Lanka,Asia,2007,72.396,20378239.0,3970.0954070000003
Sudan,Africa,1952,38.635,8504667.0,1615.991129
Sudan,Africa,1957,39.624,9753392.0,1770.3370739999998
Sudan,Africa,1962,40.87,11183227.0,1959.593767
Sudan,Africa,1967,42.858000000000004,12716129.0,1687.997641
Sudan,Africa,1972,45.083,14597019.0,1659.652775
Sudan,Africa,1977,47.8,17104986.0,2202.9884230000002
Sudan,Africa,1982,50.338,20367053.0,1895.544073
Sudan,Africa,1987,51.744,24725960.0,1507.819159
Sudan,Africa,1992,53.556000000000004,28227588.0,1492.197043
Sudan,Africa,1997,55.373000000000005,32160729.0,1632.2107640000002
Sudan,Africa,2002,56.369,37090298.0,1993.398314
Sudan,Africa,2007,58.556000000000004,42292929.0,2602.394995
Swaziland,Africa,1952,41.407,290243.0,1148.376626
Swaziland,Africa,1957,43.424,326741.0,1244.708364
Swaziland,Africa,1962,44.992,370006.0,1856.182125
Swaziland,Africa,1967,46.633,420690.0,2613.1016649999997
Swaziland,Africa,1972,49.552,480105.0,3364.836625
Swaziland,Africa,1977,52.537,551425.0,3781.410618
Swaziland,Africa,1982,55.56100000000001,649901.0,3895.384018
Swaziland,Africa,1987,57.678000000000004,779348.0,3984.8398119999997
Swaziland,Africa,1992,58.474,962344.0,3553.0224
Swaziland,Africa,1997,54.288999999999994,1054486.0,3876.7684600000002
Swaziland,Africa,2002,43.869,1130269.0,4128.116943
Swaziland,Africa,2007,39.613,1133066.0,4513.480643
Sweden,Europe,1952,71.86,7124673.0,8527.844662000001
Sweden,Europe,1957,72.49,7363802.0,9911.878226
Sweden,Europe,1962,73.37,7561588.0,12329.441920000001
Sweden,Europe,1967,74.16,7867931.0,15258.29697
Sweden,Europe,1972,74.72,8122293.0,17832.02464
Sweden,Europe,1977,75.44,8251648.0,18855.72521
Sweden,Europe,1982,76.42,8325260.0,20667.38125
Sweden,Europe,1987,77.19,8421403.0,23586.92927
Sweden,Europe,1992,78.16,8718867.0,23880.01683
Sweden,Europe,1997,79.39,8897619.0,25266.59499
Sweden,Europe,2002,80.04,8954175.0,29341.630930000003
Sweden,Europe,2007,80.884,9031088.0,33859.74835
Switzerland,Europe,1952,69.62,4815000.0,14734.23275
Switzerland,Europe,1957,70.56,5126000.0,17909.48973
Switzerland,Europe,1962,71.32,5666000.0,20431.0927
Switzerland,Europe,1967,72.77,6063000.0,22966.14432
Switzerland,Europe,1972,73.78,6401400.0,27195.113039999997
Switzerland,Europe,1977,75.39,6316424.0,26982.29052
Switzerland,Europe,1982,76.21,6468126.0,28397.715119999997
Switzerland,Europe,1987,77.41,6649942.0,30281.704589999998
Switzerland,Europe,1992,78.03,6995447.0,31871.5303
Switzerland,Europe,1997,79.37,7193761.0,32135.323010000004
Switzerland,Europe,2002,80.62,7361757.0,34480.95771
Switzerland,Europe,2007,81.70100000000001,7554661.0,37506.419069999996
Syria,Asia,1952,45.883,3661549.0,1643.485354
Syria,Asia,1957,48.284,4149908.0,2117.234893
Syria,Asia,1962,50.305,4834621.0,2193.037133
Syria,Asia,1967,53.655,5680812.0,1881.923632
Syria,Asia,1972,57.29600000000001,6701172.0,2571.423014
Syria,Asia,1977,61.195,7932503.0,3195.484582
Syria,Asia,1982,64.59,9410494.0,3761.8377149999997
Syria,Asia,1987,66.97399999999999,11242847.0,3116.774285
Syria,Asia,1992,69.249,13219062.0,3340.542768
Syria,Asia,1997,71.527,15081016.0,4014.238972
Syria,Asia,2002,73.053,17155814.0,4090.9253310000004
Syria,Asia,2007,74.143,19314747.0,4184.548089
Taiwan,Asia,1952,58.5,8550362.0,1206.947913
Taiwan,Asia,1957,62.4,10164215.0,1507.86129
Taiwan,Asia,1962,65.2,11918938.0,1822.879028
Taiwan,Asia,1967,67.5,13648692.0,2643.8586809999997
Taiwan,Asia,1972,69.39,15226039.0,4062.523897
Taiwan,Asia,1977,70.59,16785196.0,5596.519826
Taiwan,Asia,1982,72.16,18501390.0,7426.354773999999
Taiwan,Asia,1987,73.4,19757799.0,11054.56175
Taiwan,Asia,1992,74.26,20686918.0,15215.6579
Taiwan,Asia,1997,75.25,21628605.0,20206.82098
Taiwan,Asia,2002,76.99,22454239.0,23235.42329
Taiwan,Asia,2007,78.4,23174294.0,28718.27684
Tanzania,Africa,1952,41.215,8322925.0,716.6500721
Tanzania,Africa,1957,42.974,9452826.0,698.5356073
Tanzania,Africa,1962,44.246,10863958.0,722.0038073
Tanzania,Africa,1967,45.757,12607312.0,848.2186575
Tanzania,Africa,1972,47.62,14706593.0,915.9850592
Tanzania,Africa,1977,49.919,17129565.0,962.4922932
Tanzania,Africa,1982,50.608000000000004,19844382.0,874.2426069
Tanzania,Africa,1987,51.535,23040630.0,831.8220794
Tanzania,Africa,1992,50.44,26605473.0,825.682454
Tanzania,Africa,1997,48.466,30686889.0,789.1862231
Tanzania,Africa,2002,49.651,34593779.0,899.0742111
Tanzania,Africa,2007,52.516999999999996,38139640.0,1107.482182
Thailand,Asia,1952,50.848,21289402.0,757.7974177
Thailand,Asia,1957,53.63,25041917.0,793.5774147999999
Thailand,Asia,1962,56.06100000000001,29263397.0,1002.1991720000001
Thailand,Asia,1967,58.285,34024249.0,1295.46066
Thailand,Asia,1972,60.405,39276153.0,1524.3589359999999
Thailand,Asia,1977,62.494,44148285.0,1961.2246350000003
Thailand,Asia,1982,64.597,48827160.0,2393.219781
Thailand,Asia,1987,66.084,52910342.0,2982.653773
Thailand,Asia,1992,67.298,56667095.0,4616.8965450000005
Thailand,Asia,1997,67.521,60216677.0,5852.625497
Thailand,Asia,2002,68.564,62806748.0,5913.187529
Thailand,Asia,2007,70.616,65068149.0,7458.3963269999995
Togo,Africa,1952,38.596,1219113.0,859.8086567
Togo,Africa,1957,41.208,1357445.0,925.9083201999999
Togo,Africa,1962,43.922,1528098.0,1067.5348099999999
Togo,Africa,1967,46.769,1735550.0,1477.59676
Togo,Africa,1972,49.75899999999999,2056351.0,1649.660188
Togo,Africa,1977,52.887,2308582.0,1532.776998
Togo,Africa,1982,55.471000000000004,2644765.0,1344.577953
Togo,Africa,1987,56.941,3154264.0,1202.201361
Togo,Africa,1992,58.06100000000001,3747553.0,1034.298904
Togo,Africa,1997,58.39,4320890.0,982.2869242999999
Togo,Africa,2002,57.56100000000001,4977378.0,886.2205765000001
Togo,Africa,2007,58.42,5701579.0,882.9699437999999
Trinidad and Tobago,Americas,1952,59.1,662850.0,3023.271928
Trinidad and Tobago,Americas,1957,61.8,764900.0,4100.3934
Trinidad and Tobago,Americas,1962,64.9,887498.0,4997.5239710000005
Trinidad and Tobago,Americas,1967,65.4,960155.0,5621.368472
Trinidad and Tobago,Americas,1972,65.9,975199.0,6619.551418999999
Trinidad and Tobago,Americas,1977,68.3,1039009.0,7899.554209000001
Trinidad and Tobago,Americas,1982,68.832,1116479.0,9119.528607
Trinidad and Tobago,Americas,1987,69.582,1191336.0,7388.597823
Trinidad and Tobago,Americas,1992,69.862,1183669.0,7370.990932
Trinidad and Tobago,Americas,1997,69.465,1138101.0,8792.573126000001
Trinidad and Tobago,Americas,2002,68.976,1101832.0,11460.60023
Trinidad and Tobago,Americas,2007,69.819,1056608.0,18008.50924
Tunisia,Africa,1952,44.6,3647735.0,1468.475631
Tunisia,Africa,1957,47.1,3950849.0,1395.232468
Tunisia,Africa,1962,49.57899999999999,4286552.0,1660.30321
Tunisia,Africa,1967,52.053000000000004,4786986.0,1932.3601670000003
Tunisia,Africa,1972,55.602,5303507.0,2753.2859940000003
Tunisia,Africa,1977,59.836999999999996,6005061.0,3120.876811
Tunisia,Africa,1982,64.048,6734098.0,3560.2331740000004
Tunisia,Africa,1987,66.89399999999999,7724976.0,3810.419296
Tunisia,Africa,1992,70.001,8523077.0,4332.720164
Tunisia,Africa,1997,71.973,9231669.0,4876.798614
Tunisia,Africa,2002,73.042,9770575.0,5722.895654999999
Tunisia,Africa,2007,73.923,10276158.0,7092.923025
Turkey,Europe,1952,43.585,22235677.0,1969.1009800000002
Turkey,Europe,1957,48.07899999999999,25670939.0,2218.754257
Turkey,Europe,1962,52.098,29788695.0,2322.8699079999997
Turkey,Europe,1967,54.336000000000006,33411317.0,2826.3563870000003
Turkey,Europe,1972,57.005,37492953.0,3450.69638
Turkey,Europe,1977,59.507,42404033.0,4269.122326
Turkey,Europe,1982,61.036,47328791.0,4241.356344
Turkey,Europe,1987,63.108000000000004,52881328.0,5089.043686
Turkey,Europe,1992,66.146,58179144.0,5678.348271
Turkey,Europe,1997,68.835,63047647.0,6601.429915
Turkey,Europe,2002,70.845,67308928.0,6508.085718
Turkey,Europe,2007,71.777,71158647.0,8458.276384
Uganda,Africa,1952,39.978,5824797.0,734.753484
Uganda,Africa,1957,42.571000000000005,6675501.0,774.3710692000001
Uganda,Africa,1962,45.343999999999994,7688797.0,767.2717397999999
Uganda,Africa,1967,48.051,8900294.0,908.9185217
Uganda,Africa,1972,51.016000000000005,10190285.0,950.735869
Uganda,Africa,1977,50.35,11457758.0,843.7331372000001
Uganda,Africa,1982,49.849,12939400.0,682.2662267999999
Uganda,Africa,1987,51.50899999999999,15283050.0,617.7244065
Uganda,Africa,1992,48.825,18252190.0,644.1707968999999
Uganda,Africa,1997,44.578,21210254.0,816.559081
Uganda,Africa,2002,47.813,24739869.0,927.7210018
Uganda,Africa,2007,51.542,29170398.0,1056.3801210000001
United Kingdom,Europe,1952,69.18,50430000.0,9979.508487000001
United Kingdom,Europe,1957,70.42,51430000.0,11283.17795
United Kingdom,Europe,1962,70.76,53292000.0,12477.17707
United Kingdom,Europe,1967,71.36,54959000.0,14142.85089
United Kingdom,Europe,1972,72.01,56079000.0,15895.116409999999
United Kingdom,Europe,1977,72.76,56179000.0,17428.74846
United Kingdom,Europe,1982,74.04,56339704.0,18232.42452
United Kingdom,Europe,1987,75.007,56981620.0,21664.787669999998
United Kingdom,Europe,1992,76.42,57866349.0,22705.09254
United Kingdom,Europe,1997,77.218,58808266.0,26074.53136
United Kingdom,Europe,2002,78.471,59912431.0,29478.99919
United Kingdom,Europe,2007,79.425,60776238.0,33203.26128
United States,Americas,1952,68.44,157553000.0,13990.482080000002
United States,Americas,1957,69.49,171984000.0,14847.12712
United States,Americas,1962,70.21,186538000.0,16173.145859999999
United States,Americas,1967,70.76,198712000.0,19530.365569999998
United States,Americas,1972,71.34,209896000.0,21806.03594
United States,Americas,1977,73.38,220239000.0,24072.63213
United States,Americas,1982,74.65,232187835.0,25009.55914
United States,Americas,1987,75.02,242803533.0,29884.350410000003
United States,Americas,1992,76.09,256894189.0,32003.93224
United States,Americas,1997,76.81,272911760.0,35767.43303
United States,Americas,2002,77.31,287675526.0,39097.09955
United States,Americas,2007,78.242,301139947.0,42951.65309
Uruguay,Americas,1952,66.071,2252965.0,5716.766744
Uruguay,Americas,1957,67.044,2424959.0,6150.772969
Uruguay,Americas,1962,68.253,2598466.0,5603.357717
Uruguay,Americas,1967,68.468,2748579.0,5444.61962
Uruguay,Americas,1972,68.673,2829526.0,5703.408898
Uruguay,Americas,1977,69.48100000000001,2873520.0,6504.339663000001
Uruguay,Americas,1982,70.805,2953997.0,6920.223051000001
Uruguay,Americas,1987,71.918,3045153.0,7452.398969
Uruguay,Americas,1992,72.752,3149262.0,8137.004775
Uruguay,Americas,1997,74.223,3262838.0,9230.240708
Uruguay,Americas,2002,75.307,3363085.0,7727.002004000001
Uruguay,Americas,2007,76.384,3447496.0,10611.46299
Venezuela,Americas,1952,55.088,5439568.0,7689.799761
Venezuela,Americas,1957,57.907,6702668.0,9802.466526
Venezuela,Americas,1962,60.77,8143375.0,8422.974165000001
Venezuela,Americas,1967,63.479,9709552.0,9541.474188
Venezuela,Americas,1972,65.712,11515649.0,10505.25966
Venezuela,Americas,1977,67.456,13503563.0,13143.95095
Venezuela,Americas,1982,68.557,15620766.0,11152.410109999999
Venezuela,Americas,1987,70.19,17910182.0,9883.584648
Venezuela,Americas,1992,71.15,20265563.0,10733.926309999999
Venezuela,Americas,1997,72.146,22374398.0,10165.49518
Venezuela,Americas,2002,72.766,24287670.0,8605.047831
Venezuela,Americas,2007,73.747,26084662.0,11415.805690000001
Vietnam,Asia,1952,40.412,26246839.0,605.0664917
Vietnam,Asia,1957,42.887,28998543.0,676.2854477999999
Vietnam,Asia,1962,45.363,33796140.0,772.0491602000001
Vietnam,Asia,1967,47.838,39463910.0,637.1232887
Vietnam,Asia,1972,50.254,44655014.0,699.5016441
Vietnam,Asia,1977,55.763999999999996,50533506.0,713.5371196000001
Vietnam,Asia,1982,58.816,56142181.0,707.2357863
Vietnam,Asia,1987,62.82,62826491.0,820.7994449
Vietnam,Asia,1992,67.66199999999999,69940728.0,989.0231487
Vietnam,Asia,1997,70.672,76048996.0,1385.896769
Vietnam,Asia,2002,73.017,80908147.0,1764.456677
Vietnam,Asia,2007,74.249,85262356.0,2441.576404
West Bank and Gaza,Asia,1952,43.16,1030585.0,1515.5923289999998
West Bank and Gaza,Asia,1957,45.67100000000001,1070439.0,1827.0677420000002
West Bank and Gaza,Asia,1962,48.126999999999995,1133134.0,2198.9563120000003
West Bank and Gaza,Asia,1967,51.631,1142636.0,2649.7150070000002
West Bank and Gaza,Asia,1972,56.532,1089572.0,3133.4092769999997
West Bank and Gaza,Asia,1977,60.765,1261091.0,3682.8314939999996
West Bank and Gaza,Asia,1982,64.406,1425876.0,4336.032082
West Bank and Gaza,Asia,1987,67.046,1691210.0,5107.197384
West Bank and Gaza,Asia,1992,69.718,2104779.0,6017.654756
West Bank and Gaza,Asia,1997,71.096,2826046.0,7110.667619
West Bank and Gaza,Asia,2002,72.37,3389578.0,4515.487575
West Bank and Gaza,Asia,2007,73.422,4018332.0,3025.349798
"Yemen, Rep.",Asia,1952,32.548,4963829.0,781.7175761
"Yemen, Rep.",Asia,1957,33.97,5498090.0,804.8304547
"Yemen, Rep.",Asia,1962,35.18,6120081.0,825.6232006
"Yemen, Rep.",Asia,1967,36.984,6740785.0,862.4421463
"Yemen, Rep.",Asia,1972,39.848,7407075.0,1265.047031
"Yemen, Rep.",Asia,1977,44.175,8403990.0,1829.765177
"Yemen, Rep.",Asia,1982,49.113,9657618.0,1977.5570100000002
"Yemen, Rep.",Asia,1987,52.922,11219340.0,1971.741538
"Yemen, Rep.",Asia,1992,55.599,13367997.0,1879.496673
"Yemen, Rep.",Asia,1997,58.02,15826497.0,2117.484526
"Yemen, Rep.",Asia,2002,60.308,18701257.0,2234.820827
"Yemen, Rep.",Asia,2007,62.698,22211743.0,2280.769906
Zambia,Africa,1952,42.038000000000004,2672000.0,1147.388831
Zambia,Africa,1957,44.077,3016000.0,1311.956766
Zambia,Africa,1962,46.023,3421000.0,1452.725766
Zambia,Africa,1967,47.768,3900000.0,1777.0773179999999
Zambia,Africa,1972,50.107,4506497.0,1773.498265
Zambia,Africa,1977,51.386,5216550.0,1588.688299
Zambia,Africa,1982,51.821000000000005,6100407.0,1408.678565
Zambia,Africa,1987,50.821000000000005,7272406.0,1213.315116
Zambia,Africa,1992,46.1,8381163.0,1210.884633
Zambia,Africa,1997,40.238,9417789.0,1071.353818
Zambia,Africa,2002,39.193000000000005,10595811.0,1071.6139380000002
Zambia,Africa,2007,42.38399999999999,11746035.0,1271.211593
Zimbabwe,Africa,1952,48.451,3080907.0,406.8841148
Zimbabwe,Africa,1957,50.468999999999994,3646340.0,518.7642681
Zimbabwe,Africa,1962,52.358000000000004,4277736.0,527.2721818
Zimbabwe,Africa,1967,53.995,4995432.0,569.7950712
Zimbabwe,Africa,1972,55.635,5861135.0,799.3621757999999
Zimbabwe,Africa,1977,57.674,6642107.0,685.5876821
Zimbabwe,Africa,1982,60.363,7636524.0,788.8550411
Zimbabwe,Africa,1987,62.351000000000006,9216418.0,706.1573059
Zimbabwe,Africa,1992,60.376999999999995,10704340.0,693.4207856
Zimbabwe,Africa,1997,46.809,11404948.0,792.4499602999999
Zimbabwe,Africa,2002,39.989000000000004,11926563.0,672.0386227000001
Zimbabwe,Africa,2007,43.486999999999995,12311143.0,469.70929810000007
